id,name,age,city,email,signup_date,customer_segment,monthly_spend,is_active
14524,Jakub Pokorný,79,Karlovy Vary,jakub.pokorný.14524@example.com,2026-01-09,premium,2124.71,True
14525,Veronika Hájek,43,Pardubice,veronika.hájek.14525@mail.cz,2025-06-03,premium,1625.42,False
14526,Barbora Novák,32,Brno,barbora.novák.14526@mail.cz,2024-09-09,standard,1183.75,True
14527,Filip Jelínek,,Ústí nad Labem,filip.jelínek.14527@sentinel.test,2022-07-20,enterprise,1381.9,True
14528,Martin Marek,51,Praha,martin.marek.14528@example.com,2022-03-12,free,1140.74,True
14529,Eva Marek,42,Hradec Králové,eva.marek.14529@demo.io,2024-02-16,premium,1882.31,True
14530,Tereza Beneš,24,Brno,tereza.beneš.14530@sentinel.test,2025-04-03,premium,1707.86,False
14531,Ondřej Procházka,24,Praha,ondřej.procházka.14531@example.com,2022-07-29,enterprise,366.53,False
14532,Veronika Novák,79,Zlín,veronika.novák.14532@company.cz,2024-08-22,free,2030.52,True
14533,Daniel Pospíšil,34,Praha,daniel.pospíšil.14533@sentinel.test,2023-06-25,standard,309.12,True
14534,David Růžička,56,Liberec,david.růžička.14534@demo.io,2023-08-28,free,1212.41,True
14535,Tomáš Hájek,33,Praha,tomáš.hájek.14535@demo.io,2022-10-07,enterprise,759.97,True
14536,Martin Černý,65,Ostrava,martin.černý.14536@example.com,2022-05-24,premium,879.54,True
14537,Filip Horák,39,Jihlava,filip.horák.14537@example.com,2022-09-22,premium,754.61,False
14538,Eva Horák,59,Liberec,eva.horák.14538@company.cz,2025-10-26,free,336.6,False
14539,Adéla Marek,33,Praha,adéla.marek.14539@mail.cz,2022-01-21,standard,977.07,True
14540,Kateřina Král,42,Praha,kateřina.král.14540@example.com,2022-07-28,free,759.24,False
14541,Kateřina Jelínek,68,Ostrava,kateřina.jelínek.14541@example.com,2022-12-11,free,1209.48,True
14542,Michaela Dvořák,34,Ústí nad Labem,michaela.dvořák.14542@company.cz,2024-11-25,enterprise,544.58,True
14543,Daniel Dvořák,62,Ústí nad Labem,daniel.dvořák.14543@demo.io,2023-10-20,standard,145.87,True
14544,Kateřina Svoboda,47,Jihlava,kateřina.svoboda.14544@demo.io,2026-02-04,enterprise,1216.18,True
14545,Martin Pospíšil,35,Ústí nad Labem,martin.pospíšil.14545@demo.io,2022-04-15,premium,1056.73,True
14546,David Pospíšil,35,Jihlava,david.pospíšil.14546@example.com,2022-03-24,standard,2037.41,True
14547,Adéla Pospíšil,67,Liberec,adéla.pospíšil.14547@mail.cz,2023-03-10,enterprise,707.82,True
14548,Veronika Pospíšil,27,Olomouc,veronika.pospíšil.14548@sentinel.test,2022-10-07,standard,987.32,True
14549,Filip Veselý,20,Liberec,filip.veselý.14549@sentinel.test,2022-07-11,enterprise,2098.54,False
14550,Lucie Růžička,36,Zlín,lucie.růžička.14550@sentinel.test,2023-11-30,standard,1971.78,True
14551,Michaela Hájek,59,Karlovy Vary,michaela.hájek.14551@example.com,2022-03-08,standard,941.61,True
14552,David Černý,50,Ústí nad Labem,david.černý.14552@company.cz,2026-01-23,enterprise,860.19,False
14553,Veronika Svoboda,44,Ostrava,veronika.svoboda.14553@company.cz,2024-11-07,premium,1633.59,True
14554,Anna Černý,79,Ústí nad Labem,anna.černý.14554@company.cz,2024-09-28,premium,1862.59,True
14555,Martin Dvořák,18,Hradec Králové,martin.dvořák.14555@company.cz,2024-09-25,premium,609.22,True
14556,Karolína Pospíšil,47,Pardubice,karolína.pospíšil.14556@mail.cz,2022-06-18,premium,2378.28,False
14557,Adéla Kučera,27,Liberec,adéla.kučera.14557@example.com,2024-12-27,standard,182.32,True
14558,,38,Brno,anna.dvořák.14558@sentinel.test,2022-08-27,premium,1243.09,True
14559,Nikola Růžička,68,Brno,nikola.růžička.14559@example.com,2025-12-07,free,2209.62,False
14560,Tereza Veselý,77,Zlín,tereza.veselý.14560@company.cz,2022-12-18,free,215.55,False
14561,Barbora Hájek,66,Praha,barbora.hájek.14561@mail.cz,2023-03-08,premium,2283.34,True
14562,Jan Marek,47,Olomouc,jan.marek.14562@company.cz,2023-07-17,premium,1846.26,True
14563,Tereza Horák,70,Plzeň,tereza.horák.14563@demo.io,2022-04-18,enterprise,23.85,False
14564,Tomáš Kučera,22,Plzeň,tomáš.kučera.14564@example.com,2023-06-01,standard,1182.65,True
14565,Martin Pokorný,70,Hradec Králové,martin.pokorný.14565@mail.cz,2023-04-01,enterprise,1853.52,True
14566,Daniel Procházka,70,Jihlava,daniel.procházka.14566@demo.io,2024-05-25,enterprise,884.49,True
14567,Anna Novotný,79,Olomouc,anna.novotný.14567@example.com,2022-01-24,standard,78.37,True
14568,Barbora Hájek,46,Ostrava,barbora.hájek.14568@example.com,2022-03-27,free,2109.79,True
14569,Martin Jelínek,29,Plzeň,martin.jelínek.14569@sentinel.test,2022-09-17,free,2497.5,True
14570,Daniel Pokorný,58,Brno,daniel.pokorný.14570@mail.cz,2023-07-31,enterprise,2018.12,True
14571,Lucie Jelínek,39,Karlovy Vary,lucie.jelínek.14571@sentinel.test,2023-04-27,enterprise,935.24,True
14572,Lucie Pospíšil,55,Zlín,lucie.pospíšil.14572@company.cz,2024-10-21,premium,842.9,True
14573,Ondřej Veselý,58,Jihlava,ondřej.veselý.14573@demo.io,2024-05-18,premium,2486.46,False
14574,Jakub Procházka,36,Pardubice,jakub.procházka.14574@sentinel.test,2022-03-25,free,55.14,True
14575,Lucie Procházka,18,Ostrava,lucie.procházka.14575@example.com,2023-11-23,premium,1923.09,False
14576,Michaela Horák,34,Plzeň,michaela.horák.14576@sentinel.test,2025-03-17,standard,2175.94,False
14577,Veronika Veselý,57,Pardubice,veronika.veselý.14577@demo.io,2023-08-29,standard,351.39,True
14578,Kateřina Dvořák,61,Ústí nad Labem,kateřina.dvořák.14578@demo.io,2023-06-14,standard,1414.3,True
14579,Tomáš Hájek,61,Brno,tomáš.hájek.14579@example.com,2026-01-23,premium,497.53,True
14580,Jan Horák,68,Jihlava,jan.horák.14580@mail.cz,2023-08-07,standard,1460.2,True
14581,Nikola Beneš,38,Plzeň,nikola.beneš.14581@sentinel.test,2022-11-06,enterprise,478.39,True
14582,Veronika Král,71,Pardubice,veronika.král.14582@company.cz,2023-07-09,free,2497.67,True
14583,Michaela Hájek,56,Praha,michaela.hájek.14583@mail.cz,2025-08-10,enterprise,166.54,True
14584,Barbora Pospíšil,50,Plzeň,barbora.pospíšil.14584@company.cz,2023-09-19,free,338.86,True
14585,David Dvořák,59,Brno,david.dvořák.14585@example.com,2023-03-08,enterprise,1532.82,False
14586,Karolína Kučera,53,Praha,karolína.kučera.14586@demo.io,2022-05-31,free,236.76,True
14587,Veronika Černý,39,Hradec Králové,veronika.černý.14587@sentinel.test,2025-05-13,enterprise,-377.31,True
14588,Nikola Růžička,40,Liberec,nikola.růžička.14588@sentinel.test,2022-11-04,free,498.31,False
14589,Petr Marek,75,Jihlava,petr.marek.14589@company.cz,2025-04-10,premium,551.89,False
14590,Eva Marek,79,Pardubice,eva.marek.14590@demo.io,2024-02-26,standard,584.67,True
14591,Veronika Svoboda,30,Praha,veronika.svoboda.14591@sentinel.test,2022-08-17,free,144.19,True
14592,Jan Novák,64,Ostrava,jan.novák.14592@sentinel.test,2023-02-26,standard,888.93,True
14593,Tereza Hájek,71,Plzeň,tereza.hájek.14593@mail.cz,2022-07-26,enterprise,1884.34,False
14594,Tereza Veselý,23,Praha,tereza.veselý.14594@demo.io,2022-09-09,premium,986.56,True
14595,Nikola Beneš,23,Zlín,nikola.beneš.14595@example.com,2022-10-03,premium,722.18,True
14596,Petr Pospíšil,29,Karlovy Vary,petr.pospíšil.14596@example.com,2024-08-02,standard,1644.4,True
14597,Lucie Veselý,20,Hradec Králové,lucie.veselý.14597@sentinel.test,2022-05-16,enterprise,2032.19,True
14598,Eva Dvořák,23,Pardubice,eva.dvořák.14598@example.com,2023-03-28,premium,1350.27,True
14599,Barbora Horák,68,Pardubice,barbora.horák.14599@company.cz,2025-11-24,free,662.45,True
14600,Lucie Pokorný,72,Ostrava,lucie.pokorný.14600@example.com,2025-09-26,standard,2234.02,True
14601,Kateřina Novotný,70,Plzeň,kateřina.novotný.14601@sentinel.test,2024-11-25,free,1336.8,True
14602,Tomáš Král,42,Liberec,tomáš.král.14602@demo.io,2022-08-17,enterprise,1504.41,True
14603,Kateřina Svoboda,39,Zlín,kateřina.svoboda.14603@example.com,2023-08-23,enterprise,2344.81,True
14604,Michaela Marek,28,Ostrava,michaela.marek.14604@mail.cz,2023-01-12,enterprise,769.5,True
14605,Anna Procházka,36,Ostrava,anna.procházka.14605@mail.cz,2023-05-15,standard,122.26,True
14606,David Růžička,45,Ústí nad Labem,david.růžička.14606@example.com,2022-04-26,premium,109.97,True
14607,Anna Novák,24,České Budějovice,anna.novák.14607@demo.io,2025-08-16,standard,28.39,True
14608,Jan Beneš,70,Olomouc,jan.beneš.14608@sentinel.test,2022-09-21,free,224.34,False
14609,Martin Hájek,57,Zlín,martin.hájek.14609@mail.cz,2024-08-28,enterprise,1715.52,False
14610,Lucie Pospíšil,35,Zlín,lucie.pospíšil.14610@sentinel.test,2022-04-07,standard,1006.91,True
14611,David Veselý,32,Pardubice,david.veselý.14611@example.com,2023-07-21,premium,273.56,True
14612,Filip Marek,57,Plzeň,filip.marek.14612@example.com,2025-11-26,free,924.18,True
14613,Tereza Růžička,36,Jihlava,tereza.růžička.14613@sentinel.test,2023-05-05,enterprise,565.62,True
14614,Kateřina Beneš,25,Liberec,kateřina.beneš.14614@example.com,2024-04-11,enterprise,1070.97,True
14615,Petr Král,52,Hradec Králové,petr.král.14615@sentinel.test,2022-04-09,enterprise,1229.14,False
14616,Ondřej Horák,49,Brno,ondřej.horák.14616@sentinel.test,2022-12-19,standard,1184.47,True
14617,Kateřina Horák,75,,kateřina.horák.14617@example.com,2022-06-10,standard,948.84,True
14618,Jakub Růžička,24,Ústí nad Labem,jakub.růžička.14618@mail.cz,2024-03-27,premium,2060.02,True
14619,Filip Král,62,Olomouc,filip.král.14619@demo.io,2023-03-05,premium,1685.11,True
14620,Petr Černý,49,Praha,petr.černý.14620@sentinel.test,2022-09-03,premium,2062.34,False
14621,Jan Hájek,73,Karlovy Vary,jan.hájek.14621@example.com,2023-05-04,standard,2333.76,True
14622,David Svoboda,48,Praha,david.svoboda.14622@example.com,2022-09-19,premium,1681.69,True
14623,Michaela Růžička,68,Zlín,michaela.růžička.14623@sentinel.test,2024-06-27,premium,56.26,False
14624,Anna Dvořák,61,Olomouc,anna.dvořák.14624@company.cz,2024-02-22,standard,1316.55,True
14625,Lucie Veselý,31,Brno,lucie.veselý.14625@company.cz,2022-06-15,enterprise,724.29,True
14626,Filip Jelínek,64,Pardubice,filip.jelínek.14626@demo.io,2025-02-28,standard,1504.37,True
14627,Kateřina Svoboda,42,Olomouc,kateřina.svoboda.14627@sentinel.test,2022-12-10,free,2272.48,True
14628,Petr Procházka,51,Olomouc,petr.procházka.14628@mail.cz,2023-03-17,standard,1333.33,True
14629,Anna Procházka,34,Jihlava,anna.procházka.14629@sentinel.test,2026-01-27,standard,855.74,False
14630,David Černý,66,Zlín,david.černý.14630@company.cz,2025-04-14,enterprise,1292.69,True
14631,Tomáš Pospíšil,79,Hradec Králové,tomáš.pospíšil.14631@mail.cz,2026-01-31,standard,645.8,False
14632,Jakub Horák,51,České Budějovice,jakub.horák.14632@sentinel.test,2024-09-30,enterprise,1334.25,True
14633,Jakub Beneš,50,Liberec,jakub.beneš.14633@mail.cz,2023-12-04,free,2160.49,True
14634,Daniel Procházka,69,Zlín,daniel.procházka.14634@sentinel.test,2025-05-12,premium,1014.98,False
14635,Karolína Černý,27,Pardubice,karolína.černý.14635@example.com,2025-04-13,free,1845.98,False
14636,Filip Novák,64,Praha,filip.novák.14636@sentinel.test,2026-01-06,premium,2308.61,False
14637,Veronika Král,45,Karlovy Vary,veronika.král.14637@mail.cz,2024-09-13,enterprise,1631.83,True
14638,Lucie Beneš,45,Zlín,lucie.beneš.14638@mail.cz,2022-10-13,standard,394.92,False
14639,Eva Černý,55,Ostrava,eva.černý.14639@sentinel.test,2024-09-20,enterprise,1385.82,True
14640,Barbora Hájek,58,Pardubice,barbora.hájek.14640@demo.io,2022-04-05,enterprise,2408.41,True
14641,Petr Hájek,78,České Budějovice,petr.hájek.14641@example.com,2024-10-09,premium,73.25,False
14642,Tereza Beneš,38,Karlovy Vary,tereza.beneš.14642@sentinel.test,2022-10-03,premium,782.11,True
14643,Eva Dvořák,79,Liberec,eva.dvořák.14643@example.com,2025-08-08,free,1162.01,True
14644,Michaela Novotný,63,Plzeň,michaela.novotný.14644@demo.io,2022-09-08,premium,957.22,True
14645,Jakub Novotný,52,Hradec Králové,jakub.novotný.14645@example.com,2022-07-15,premium,1590.89,True
14646,David Jelínek,26,Hradec Králové,david.jelínek.14646@mail.cz,2024-04-30,premium,2295.58,False
14647,Tomáš Hájek,30,Olomouc,tomáš.hájek.14647@example.com,2023-01-03,standard,368.44,True
14648,Kateřina Procházka,27,Plzeň,kateřina.procházka.14648@sentinel.test,2023-09-02,free,1602.76,True
14649,Kateřina Pospíšil,20,Zlín,kateřina.pospíšil.14649@example.com,2025-11-07,premium,631.47,True
14650,Anna Růžička,18,Ústí nad Labem,anna.růžička.14650@sentinel.test,2025-09-18,enterprise,1550.22,True
14651,Jan Novotný,69,Plzeň,jan.novotný.14651@mail.cz,2022-09-23,standard,671.26,True
14652,Tomáš Novák,55,Plzeň,tomáš.novák.14652@demo.io,2022-06-03,premium,1318.65,True
14653,Jakub Dvořák,75,České Budějovice,jakub.dvořák.14653@sentinel.test,2024-05-08,premium,1939.78,True
14654,Veronika Kučera,76,Liberec,veronika.kučera.14654@mail.cz,2024-05-20,standard,1629.93,False
14655,Jakub Kučera,65,Jihlava,jakub.kučera.14655@sentinel.test,2024-02-21,standard,2224.0,True
14656,Kateřina Němec,42,Hradec Králové,kateřina.němec.14656@company.cz,2023-03-01,free,2347.94,True
14657,Tomáš Novotný,60,Plzeň,tomáš.novotný.14657@demo.io,2025-03-19,standard,302.92,True
14658,Barbora Jelínek,75,Plzeň,barbora.jelínek.14658@sentinel.test,2025-04-22,free,14.96,True
14659,Tereza Němec,29,Brno,,2023-01-05,enterprise,1973.08,False
14660,Ondřej Kučera,36,Hradec Králové,ondřej.kučera.14660@company.cz,2022-06-18,premium,1710.69,True
14661,Daniel Veselý,24,Praha,daniel.veselý.14661@example.com,2022-11-11,standard,1531.55,True
14662,Karolína Pospíšil,19,Hradec Králové,karolína.pospíšil.14662@sentinel.test,2022-09-07,free,624.66,True
14663,Lucie Horák,35,Zlín,lucie.horák.14663@mail.cz,2026-01-04,premium,2338.81,True
14664,Eva Novotný,54,České Budějovice,eva.novotný.14664@sentinel.test,2024-02-22,standard,2440.52,False
14665,Tereza Jelínek,58,Olomouc,tereza.jelínek.14665@demo.io,2022-11-30,enterprise,1625.55,True
14666,Tomáš Veselý,44,Ostrava,tomáš.veselý.14666@example.com,2022-06-22,enterprise,1349.55,False
14667,Eva Kučera,37,Liberec,eva.kučera.14667@demo.io,2024-07-21,standard,2372.73,False
14668,Karolína Pokorný,58,Ostrava,karolína.pokorný.14668@mail.cz,2025-02-06,enterprise,559.64,False
14669,Anna Král,55,Ostrava,anna.král.14669@mail.cz,2022-01-27,free,545.31,False
14670,Filip Beneš,52,Olomouc,filip.beneš.14670@company.cz,2022-09-15,standard,2107.16,True
14671,Veronika Veselý,36,Ostrava,veronika.veselý.14671@mail.cz,2024-03-22,premium,2056.32,False
14672,Jakub Novotný,23,Plzeň,jakub.novotný.14672@mail.cz,2023-05-25,premium,2096.55,True
14673,Lucie Novotný,31,Olomouc,lucie.novotný.14673@example.com,2022-10-07,premium,1315.43,True
14674,Daniel Svoboda,29,Pardubice,daniel.svoboda.14674@mail.cz,2025-09-19,enterprise,1131.61,False
14675,Jakub Beneš,58,Hradec Králové,jakub.beneš.14675@company.cz,2025-09-04,premium,443.05,False
14676,Adéla Svoboda,26,Jihlava,adéla.svoboda.14676@company.cz,2022-10-16,enterprise,228.41,True
14677,Tereza Novák,31,Karlovy Vary,tereza.novák.14677@example.com,2024-03-06,premium,2134.13,True
14678,Tereza Novotný,67,Ostrava,tereza.novotný.14678@example.com,2024-04-28,free,539.02,True
14679,Anna Procházka,66,Praha,anna.procházka.14679@company.cz,2024-11-29,premium,2491.74,False
14680,Daniel Němec,49,Praha,daniel.němec.14680@demo.io,2024-06-21,free,2470.73,True
14681,Jakub Pospíšil,53,Ústí nad Labem,jakub.pospíšil.14681@demo.io,2025-11-29,standard,1120.94,False
14682,Michaela Černý,18,Karlovy Vary,michaela.černý.14682@company.cz,2022-04-14,enterprise,1998.64,True
14683,Tereza Pospíšil,49,Jihlava,tereza.pospíšil.14683@company.cz,2025-07-26,enterprise,826.13,True
14684,Petr Marek,30,Brno,petr.marek.14684@company.cz,2023-07-01,free,1541.22,False
14685,Karolína Horák,56,Ústí nad Labem,karolína.horák.14685@sentinel.test,2025-04-24,standard,1007.03,True
14686,Kateřina Veselý,36,Plzeň,kateřina.veselý.14686@example.com,2024-12-23,free,444.95,True
14687,Jakub Černý,38,Hradec Králové,jakub.černý.14687@demo.io,2025-08-01,enterprise,1767.85,True
14688,Barbora Horák,34,Plzeň,barbora.horák.14688@company.cz,2025-10-12,enterprise,114.41,True
14689,Petr Kučera,25,Hradec Králové,petr.kučera.14689@mail.cz,2025-03-02,premium,1473.1,True
14690,Nikola Pospíšil,23,České Budějovice,nikola.pospíšil.14690@sentinel.test,2025-01-18,standard,524.33,False
14691,Karolína Kučera,76,Praha,karolína.kučera.14691@demo.io,2025-01-14,standard,108.95,False
14692,David Marek,70,Ústí nad Labem,david.marek.14692@mail.cz,2023-03-27,premium,971.9,False
14693,Martin Procházka,36,Plzeň,martin.procházka.14693@company.cz,2023-02-28,standard,2378.32,True
14694,Karolína Dvořák,25,Brno,karolína.dvořák.14694@demo.io,2022-02-01,free,2210.52,True
14695,Anna Novák,76,Zlín,anna.novák.14695@company.cz,2024-04-02,premium,659.04,True
14696,Ondřej Pokorný,32,Karlovy Vary,ondřej.pokorný.14696@example.com,2023-11-20,enterprise,1232.75,True
14697,Petr Svoboda,62,Praha,petr.svoboda.14697@demo.io,2023-02-18,premium,1865.81,True
14698,Jakub Jelínek,37,Praha,jakub.jelínek.14698@example.com,2025-07-29,standard,568.87,False
14699,David Němec,72,Ústí nad Labem,david.němec.14699@company.cz,2022-11-13,enterprise,851.35,True
14700,Petr Hájek,80,Plzeň,petr.hájek.14700@demo.io,2024-05-06,free,2414.86,True
14701,Nikola Král,73,České Budějovice,nikola.král.14701@company.cz,2023-06-22,enterprise,866.51,True
14702,Eva Kučera,45,Karlovy Vary,eva.kučera.14702@demo.io,2025-02-12,standard,142.46,True
14703,Ondřej Pokorný,75,Hradec Králové,ondřej.pokorný.14703@company.cz,2024-12-19,enterprise,1309.24,False
14704,Anna Pospíšil,46,Praha,anna.pospíšil.14704@demo.io,2022-11-03,premium,294.49,True
14705,Eva Horák,59,Olomouc,eva.horák.14705@mail.cz,2024-08-19,enterprise,138.8,False
14706,Michaela Pokorný,68,Hradec Králové,michaela.pokorný.14706@mail.cz,2022-12-19,standard,522.4,True
14707,Lucie Král,79,Pardubice,lucie.král.14707@company.cz,2024-06-29,premium,1313.09,False
14708,Jakub Hájek,36,Ústí nad Labem,jakub.hájek.14708@sentinel.test,2025-05-20,free,1859.67,True
14709,Lucie Svoboda,68,Ústí nad Labem,lucie.svoboda.14709@mail.cz,2026-01-29,standard,1222.22,True
14710,Veronika Růžička,46,Hradec Králové,veronika.růžička.14710@demo.io,2024-03-01,free,284.54,False
14711,Lucie Novotný,57,České Budějovice,lucie.novotný.14711@mail.cz,2022-05-27,standard,2368.22,False
14712,Martin Novotný,80,Hradec Králové,martin.novotný.14712@sentinel.test,2025-12-30,enterprise,2140.88,True
14713,Tereza Král,40,Pardubice,tereza.král.14713@demo.io,2025-07-04,free,271.39,True
14714,Jan Novák,60,Olomouc,jan.novák.14714@company.cz,2024-10-13,free,789.63,True
14715,Nikola Procházka,41,Olomouc,nikola.procházka.14715@mail.cz,2023-06-10,enterprise,1957.06,True
14716,Filip Pokorný,20,Praha,filip.pokorný.14716@sentinel.test,2023-05-30,free,437.94,True
14717,Jakub Němec,40,Pardubice,jakub.němec.14717@company.cz,2023-07-24,enterprise,1644.73,True
14718,David Veselý,43,Brno,david.veselý.14718@demo.io,2022-11-06,enterprise,2100.08,True
14719,Ondřej Beneš,76,Liberec,ondřej.beneš.14719@sentinel.test,2025-07-12,premium,1504.68,True
